2014-02	1
2014-09	1
2014-11	1
2015-01	1
2015-02	3
2015-03	3
2015-04	3
2015-05	2
2015-07	4
2015-08	1
2015-09	5
2015-10	10
2015-11	6
2015-12	6
2016-01	12
2016-02	10
2016-03	10
2016-04	17
2016-05	11
2016-06	12
2016-07	5
2016-08	8
2016-09	6
2016-10	6
2016-11	10
2016-12	9
2017-01	9
2017-02	10
2017-04	2
